passing_yards,passing_epa,passing_cpoe,pacr,roof,surface,temp,wind,is_home,def_tackles_solo_y,def_tackles_with_assist_y,def_tackle_assists_y,def_tackles_for_loss_y,def_tackles_for_loss_yards_y,def_fumbles_forced_y,def_sacks_y,def_sack_yards_y,def_qb_hits_y,def_interceptions_y,def_interception_yards_y,def_pass_defended_y,def_tds_y,def_fumbles_y,def_safeties_y,comp_percent,avg_time_to_throw,aggressiveness,passer_rating,expected_completion_percentage,completion_percentage_above_expectation,cumulative_avg,def_recent_avg_allowed,def_5game_avg_allowed,def_trend,def_consistency
193,-2.791569479173515,-2.3466238091068883,0.6050156739811913,closed,astroturf,,,0,25,1,19,4,24,1,2.0,18.0,6,1,0,5,0,0,0,0.59375,2.7545625,31.25,84.50520833333334,57.941875,1.433125000000004,197.0,166.66666666666666,187.4,-30.333333333333343,47.405695860307766
318,19.188032113091264,8.515917784289309,0.940828402366864,closed,astroturf,,,1,45,1,45,3,8,0,0.0,0.0,2,1,26,2,0,1,0,0.7692307692307693,2.690102564102564,5.128205128205128,106.57051282051285,70.6028205128205,6.320256410256434,225.14285714285714,295.3333333333333,243.8,70.19047619047618,91.24527385021099
136,-7.02503782459728,5.585299581289291,0.7640449438202247,dome,sportturf,,,1,41,0,32,5,32,2,5.0,37.0,8,2,3,7,1,0,0,0.7142857142857143,2.9094500000000005,14.285714285714285,68.75,69.11285714285714,2.315714285714293,237.125,241.33333333333334,239.0,4.208333333333343,105.54856702011638
58,5.7337104610633105,11.561298370361328,1.2083333333333333,outdoors,grass,67.0,4.0,0,29,2,50,3,17,1,2.0,15.0,8,2,36,12,0,0,0,0.75,,,,,,206.125,172.0,184.2,-34.125,102.26778573920528
247,14.092828136220142,8.968410944497144,0.8260869565217391,outdoors,grass,67.0,4.0,1,32,1,29,3,5,0,0.0,0.0,1,1,7,2,0,0,0,0.6551724137931034,2.6950344827586203,13.79310344827586,117.38505747126436,63.19827586206897,2.318965517241381,242.25,139.33333333333334,207.6,-102.91666666666666,107.32567260446122
282,6.421182738901681,18.714007476101752,1.0180505415162455,outdoors,fieldturf,53.0,7.0,1,39,2,32,11,52,2,6.0,37.0,8,1,7,3,0,0,0,0.75,2.9499583333333335,20.833333333333336,135.7638888888889,59.51125,15.488749999999996,164.125,129.33333333333334,158.4,-34.79166666666666,81.39594584498666
285,1.0999335164201207,7.888272830418178,0.9193548387096774,outdoors,grass,60.0,2.0,0,42,2,24,6,16,1,1.0,9.0,4,1,9,2,0,0,0,0.6578947368421053,3.1141842105263153,18.421052631578945,77.19298245614036,60.05605263157895,5.733421052631584,191.5,149.33333333333334,184.0,-42.16666666666666,96.50129532809392
13,-0.0107737586949951,-8.130230009555817,0.0,dome,matrixturf,,,0,32,1,13,7,30,1,5.0,27.0,8,1,15,7,0,0,0,0.75,,,,,,175.33333333333334,212.33333333333334,195.8,37.0,70.17620679404097
259,-7.903359759788102,-7.154050952679402,0.7896341463414634,closed,fieldturf,,,0,43,1,25,8,33,0,4.0,31.0,7,1,0,4,0,0,0,0.5789473684210527,3.147054054054054,10.526315789473683,76.53508771929825,61.51605263157896,-3.621315789473691,239.25,322.6666666666667,312.4,83.41666666666669,88.60191871511589
193,3.372110629519341,1.8181299621408635,0.8212765957446808,outdoors,grass,60.0,4.0,0,35,0,14,7,19,0,5.0,15.0,6,0,0,4,0,0,0,0.5833333333333334,3.677583333333333,16.666666666666664,98.0902777777778,56.443749999999994,1.8895833333333416,230.0,250.0,247.0,20.0,53.50233639758174
156,-19.84580293446636,-5.337651480327953,0.8,outdoors,fieldturf,53.0,7.0,0,27,1,33,7,23,0,1.0,11.0,2,2,33,8,0,0,1,0.6,3.1031142857142853,25.71428571428571,65.89285714285714,59.46542857142857,0.5345714285714323,219.875,245.0,188.6,25.125,84.52396109979703
128,-15.057858266751282,-13.857510487238564,0.5311203319502075,dome,sportturf,,,1,41,0,32,5,32,2,5.0,37.0,8,2,3,7,1,0,0,0.5666666666666667,2.4803666666666664,13.333333333333334,53.19444444444444,66.42266666666666,-9.755999999999991,237.125,241.33333333333334,239.0,4.208333333333343,105.54856702011638
203,0.0109541692459926,-2.64782224382673,1.970873786407767,outdoors,grass,56.0,2.0,1,37,0,34,6,25,1,3.0,16.0,4,0,0,3,0,1,0,0.7142857142857143,2.1360857142857146,11.428571428571429,95.29761904761904,78.14257142857143,-6.713999999999999,241.44444444444446,333.0,320.4,91.55555555555554,79.38702664793539
470,16.731745319796122,2.815685404671563,1.100702576112412,outdoors,fieldturf,50.0,6.0,1,38,1,27,4,23,1,3.0,21.0,5,2,6,7,0,0,0,0.6595744680851063,2.694255319148936,25.53191489361702,109.35283687943264,57.709999999999994,8.247446808510645,189.5,210.0,157.6,20.5,78.40153059730403
281,11.838741028613722,12.67982307941683,0.8808777429467085,dome,matrixturf,,,1,34,2,54,4,24,0,2.0,14.0,4,0,0,4,0,0,0,0.75,2.75590625,12.5,140.75520833333331,64.1803125,10.8196875,185.66666666666666,195.0,199.2,9.333333333333343,41.50542133264039
284,11.396392546725169,1.5299597068836814,1.7530864197530864,dome,grass,,,1,32,3,37,5,9,0,2.0,10.0,4,1,0,5,0,0,0,0.7435897435897436,2.624564102564103,15.384615384615383,117.89529914529916,70.95692307692305,3.4020512820513176,222.375,265.0,261.6,42.625,63.63411034971731
250,-4.5026787937891255,-0.4851244390010834,0.625,closed,matrixturf,,,1,42,1,27,6,42,4,5.0,40.0,9,1,0,6,0,0,0,0.6153846153846154,2.901684210526316,15.384615384615383,77.9380341880342,60.531282051282055,1.007179487179485,246.28571428571428,218.66666666666666,236.4,-27.61904761904762,41.84853641407307
284,4.1288096063833954,-2.515587459007899,1.140562248995984,dome,fieldturf,,,1,32,2,46,10,54,1,5.0,44.0,11,0,0,1,0,0,0,0.6756756756756757,2.441756756756756,10.81081081081081,108.38963963963964,63.70216216216217,3.865405405405397,204.0,247.66666666666666,216.6,43.66666666666666,68.78808036280705
261,7.010368498253448,7.376096371946664,1.0524193548387095,closed,matrixturf,,,0,39,1,33,8,46,0,5.0,40.0,11,0,0,2,0,0,0,0.6774193548387096,3.1262258064516133,12.903225806451612,115.12096774193547,63.86774193548387,3.8741935483870904,242.77777777777777,155.33333333333334,189.6,-87.44444444444443,85.53244998244817
250,-1.6827208378137617,-4.3897662697167235,0.5070993914807302,outdoors,a_turf,54.0,6.0,0,27,0,28,5,20,0,3.0,24.0,15,1,0,5,0,0,0,0.4411764705882353,3.371058823529411,14.705882352941178,57.23039215686274,46.83382352941175,-2.716176470588223,157.75,232.66666666666666,194.0,74.91666666666666,64.54843142943133
204,10.401708490913734,18.104419889657393,0.9855072463768116,outdoors,grass,73.0,5.0,0,32,4,34,5,19,0,2.0,16.0,4,0,0,1,0,0,0,0.782608695652174,3.035521739130435,13.043478260869565,143.20652173913044,70.78086956521739,7.480000000000004,211.5,184.33333333333334,195.4,-27.166666666666657,55.80143367333854
273,9.603388036164688,18.442466139793396,2.0526315789473686,outdoors,a_turf,54.0,6.0,1,39,0,48,3,12,0,3.0,10.0,6,0,0,1,0,0,0,0.8846153846153846,2.6351153846153847,0.0,123.23717948717947,77.09769230769228,11.363846153846168,149.0,96.0,142.4,-53.0,98.2130337582543
330,22.447935086084,23.53871576488018,1.5942028985507246,outdoors,grass,53.0,3.0,0,26,2,34,2,5,1,0.0,0.0,1,1,0,3,0,0,0,0.875,2.8440833333333337,25.0,140.97222222222223,67.52125000000001,19.97874999999999,231.88888888888889,271.6666666666667,205.0,39.7777777777778,102.43046421841504
342,-16.25802781872842,-1.6291015471021335,0.7916666666666666,outdoors,grass,56.0,2.0,0,40,2,32,5,30,3,5.0,29.0,6,3,21,13,0,0,0,0.62,2.645489795918367,20.0,63.916666666666664,63.023,-1.022999999999996,293.42857142857144,307.6666666666667,308.2,14.23809523809524,60.81282759418445
261,3.5116250164788205,-2.951435382301743,0.96309963099631,outdoors,grass,73.0,5.0,1,40,1,25,3,5,2,2.0,16.0,5,1,9,4,0,0,0,0.625,2.263205128205129,15.0,70.9375,67.68249999999998,-5.182499999999976,201.88888888888889,236.66666666666666,200.6,34.77777777777777,106.94531312778508
273,5.899998472000961,9.10083600452968,0.84,outdoors,grass,47.0,15.0,1,36,1,39,4,18,1,1.0,8.0,6,1,36,4,0,0,0,0.7027027027027027,2.9782432432432437,16.216216216216218,80.12387387387388,64.93081081081081,5.339459459459462,152.36363636363637,77.0,123.6,-75.36363636363637,95.89212689267039
250,1.8336171157623544,6.475198268890381,0.8038585209003215,outdoors,grass,46.0,5.0,0,41,1,29,6,40,1,6.0,38.0,11,1,24,4,1,0,0,0.6551724137931034,2.945482758620689,24.13793103448276,101.2212643678161,61.12931034482758,4.387931034482769,203.88888888888889,168.66666666666666,180.0,-35.22222222222223,100.10993956645864
137,-5.678505135843193,-13.140104248605926,0.5591836734693878,closed,astroturf,,,1,43,0,34,4,25,0,4.0,25.0,7,0,0,7,0,1,0,0.5666666666666667,2.6056666666666666,20.0,68.33333333333333,60.36900000000001,-3.7023333333333426,184.4,127.66666666666667,142.2,-56.733333333333334,98.09026455260482
220,-0.7571493166335208,-0.0047951033621123,0.7612456747404844,dome,grass,,,0,55,2,28,7,13,0,1.0,4.0,2,1,0,4,0,0,0,0.6764705882352942,2.849363636363636,14.705882352941178,73.16176470588235,65.93617647058822,1.7108823529411978,209.625,172.33333333333334,188.2,-37.29166666666666,104.82461542977394
235,13.49070095318574,12.027716636657717,1.46875,outdoors,fieldturf,56.0,5.0,0,34,5,47,7,26,1,2.0,14.0,3,0,0,2,0,0,0,0.7916666666666666,2.362541666666666,16.666666666666664,135.24305555555554,69.54791666666668,9.618749999999975,248.375,247.0,233.8,-1.375,46.07819440906946
20,1.4088159858365543,39.92723226547241,0.0,outdoors,fieldturf,50.0,6.0,0,37,0,48,2,9,0,2.0,9.0,7,0,0,6,0,0,0,1.0,,,,,,211.9,171.0,206.0,-40.900000000000006,104.16573332915198
102,-3.305482862138888,-11.497365173540617,0.816,outdoors,grass,47.0,15.0,0,25,0,46,1,2,1,1.0,0.0,2,1,0,1,0,0,0,0.55,2.8037,15.0,48.33333333333334,61.59199999999999,-6.5919999999999845,229.0,239.0,235.6,10.0,67.36319469858893
79,3.0863300227839026,-8.056571185588837,0.9186046511627908,closed,astroturf,,,1,43,0,34,4,25,0,4.0,25.0,7,0,0,7,0,1,0,0.6,,,,,,184.4,127.66666666666667,142.2,-56.733333333333334,98.09026455260482
173,-3.500159671231928,-10.228743447976951,0.3922902494331066,closed,astroturf,,,0,28,0,36,4,16,0,1.0,2.0,4,1,0,7,0,0,0,0.4864864864864865,2.8577837837837836,18.91891891891892,68.86261261261262,58.533783783783775,-9.885135135135124,196.42857142857142,195.0,183.0,-1.4285714285714164,45.171893916460945
259,0.4237268484247227,5.3275637328624725,0.8354838709677419,outdoors,fieldturf,52.0,7.0,1,47,0,20,7,46,2,6.0,38.0,6,1,17,3,0,0,0,0.6551724137931034,2.9635517241379317,17.24137931034483,102.51436781609196,65.64620689655172,-0.1289655172413688,162.71428571428572,179.0,162.8,16.285714285714278,31.5705559026128
153,-1.3299716647306925,4.00167065007346,1.224,outdoors,grass,53.0,3.0,1,30,2,56,5,12,1,4.0,20.0,7,1,0,3,0,0,0,0.7272727272727273,2.7848636363636365,4.545454545454546,72.72727272727272,71.85636363636364,0.8709090909090946,222.0,288.6666666666667,256.8,66.66666666666669,71.48216560793328
221,3.742431711216262,4.721757944892435,0.7269736842105263,outdoors,fieldturf,52.0,7.0,0,32,0,20,2,9,1,1.0,4.0,4,0,0,5,0,0,0,0.5945945945945946,2.8712162162162165,27.027027027027028,103.5472972972973,55.699459459459455,3.760000000000005,212.77777777777777,212.66666666666666,208.2,-0.11111111111111427,51.63041739130144
280,14.034130709070611,-0.8982624738447128,0.9824561403508772,outdoors,fieldturf,50.0,6.0,0,37,0,48,2,9,0,2.0,9.0,7,0,0,6,0,0,0,0.5882352941176471,3.768088235294117,8.823529411764707,114.828431372549,61.3579411764706,-2.5344117647058866,211.9,171.0,206.0,-40.900000000000006,104.16573332915198
143,-7.4183446173490415,-0.1228889693384585,0.5542635658914729,dome,fieldturf,,,0,35,1,25,7,34,0,5.0,27.0,9,1,0,3,0,0,0,0.56,3.0708800000000003,28.000000000000004,82.58333333333333,51.0548,4.945200000000007,203.75,245.33333333333334,241.6,41.58333333333334,38.6691091182613
145,-1.692690688505536,-11.784661525771732,0.7923497267759563,outdoors,grass,46.0,5.0,1,29,0,22,4,27,1,4.0,27.0,5,0,0,3,0,0,0,0.5714285714285714,3.0905714285714287,9.523809523809524,78.47222222222221,69.56619047619049,-12.423333333333346,159.1,148.33333333333334,176.2,-10.766666666666652,104.88422188298868
191,1.7102711593444475,3.736145608127117,0.880184331797235,outdoors,fieldturf,56.0,5.0,1,34,1,35,3,14,0,2.0,12.0,3,0,0,4,0,0,0,0.7272727272727273,2.618909090909091,9.090909090909092,107.00757575757576,73.84090909090911,-1.113636363636374,236.75,271.6666666666667,275.6,34.916666666666686,81.48803593166298
176,-0.0887682109605521,-2.8694724259169204,0.8036529680365296,dome,matrixturf,,,0,19,1,21,2,10,1,1.0,9.0,2,1,7,5,0,0,0,0.625,2.7929565217391312,12.5,81.25,65.32791666666665,-2.8279166666666526,203.625,145.33333333333334,208.0,-58.29166666666666,129.14333122542564
161,-18.09004052675284,-10.830245379890714,0.6414342629482072,dome,matrixturf,,,0,30,0,16,4,15,1,3.0,13.0,5,2,31,5,0,0,1,0.5161290322580645,2.6148387096774193,6.451612903225806,50.604838709677416,62.322903225806435,-10.709999999999988,157.8181818181818,100.66666666666667,159.0,-57.15151515151514,100.61560515148732
280,22.63015853331308,10.5948607711231,0.8433734939759037,outdoors,grass,77.0,3.0,0,31,2,42,3,7,0,1.0,5.0,8,0,0,3,0,0,0,0.6666666666666666,3.117361111111111,13.88888888888889,127.08333333333331,62.50055555555556,4.1661111111111,231.66666666666666,250.0,279.0,18.333333333333343,76.38389882691244
45,-2.6007183073670603,-14.35151219367981,2.142857142857143,outdoors,grass,33.0,10.0,0,38,1,29,7,26,1,4.0,25.0,9,0,0,5,0,0,0,0.42857142857142855,,,,,,203.1,233.66666666666666,229.0,30.566666666666663,153.3998044327306
143,-16.31954670541179,-6.650788336992264,2.508771929824561,outdoors,grass,60.0,10.0,0,35,0,34,5,28,1,6.0,29.0,11,1,23,3,0,0,0,0.6153846153846154,2.639307692307693,7.6923076923076925,60.256410256410255,67.9196153846154,-6.3811538461538575,174.8181818181818,91.33333333333333,149.0,-83.48484848484848,90.55661212744215
213,10.92373223727344,14.25039998509667,0.7395833333333334,outdoors,grass,64.0,9.0,1,36,0,22,3,17,0,2.0,18.0,6,0,0,4,0,0,0,0.7272727272727273,2.56640909090909,45.45454545454545,133.33333333333331,55.23454545454545,17.492727272727286,197.0,209.33333333333334,212.6,12.333333333333343,48.33528731682474
320,25.34362703664474,14.49127366145452,1.9631901840490795,outdoors,grass,64.0,9.0,0,38,0,40,0,0,0,0.0,0.0,5,0,0,3,0,0,0,0.7575757575757576,2.670757575757575,15.151515151515152,135.9217171717172,64.22818181818182,11.529393939393929,241.7,297.6666666666667,237.8,55.9666666666667,112.57530812749305
258,-11.871959152092924,-9.89091832970464,0.7962962962962963,outdoors,fieldturf,59.0,5.0,0,40,1,31,10,54,2,5.0,52.0,10,0,0,10,0,0,0,0.5,2.8290227272727275,22.727272727272727,83.33333333333334,59.406818181818174,-9.406818181818174,214.33333333333334,213.33333333333334,243.8,-1.0,84.94527650199274
176,-1.3897965507582768,-13.4963293160711,1.4789915966386555,dome,sportturf,,,0,45,1,27,3,11,2,1.0,7.0,4,0,0,4,0,0,0,0.5862068965517241,2.5948620689655173,6.896551724137931,87.7155172413793,74.91310344827586,-16.292413793103456,214.0,279.0,245.4,65.0,57.998275836441906
273,0.9682208392788594,-2.538804813872936,0.9680851063829788,outdoors,grass,82.0,11.0,1,30,1,43,6,23,0,2.0,15.0,5,0,0,5,0,1,0,0.6511627906976745,2.918697674418605,16.27906976744186,106.0562015503876,69.01186046511629,-3.8955813953488416,213.6,210.66666666666666,222.4,-2.933333333333337,40.09738146063908
306,4.186331392542459,7.705256801385146,0.7574257425742574,outdoors,grass,84.0,6.0,0,45,2,24,6,18,2,3.0,17.0,7,1,0,4,0,0,0,0.7,3.5323,12.5,98.54166666666666,65.66300000000001,4.336999999999989,210.66666666666666,164.33333333333334,191.0,-46.333333333333314,53.60970061472085
178,4.095139754899237,18.889621645212173,1.390625,outdoors,fieldturf,59.0,5.0,1,35,3,29,5,13,2,1.0,4.0,1,1,4,2,0,0,0,0.8333333333333334,,,,,,246.75,213.66666666666666,229.6,-33.08333333333334,34.25346697781116
255,-2.113338494551453,3.072657034947322,1.2200956937799043,closed,grass,46.0,2.0,1,47,1,47,9,62,4,7.0,59.0,7,1,3,5,0,0,0,0.7307692307692307,2.6748076923076924,11.538461538461538,100.64102564102564,66.22269230769231,6.854230769230753,174.75,205.33333333333334,190.4,30.583333333333343,43.832636242872724
173,9.007470136275517,5.901699690591721,0.9202127659574468,outdoors,grass,84.0,6.0,1,31,1,23,6,16,0,0.0,0.0,2,2,1,4,0,0,0,0.7142857142857143,2.6863809523809525,19.047619047619047,88.09523809523809,65.50428571428571,5.924285714285716,168.0,225.0,214.8,57.0,61.916879766344806
176,-8.137690771834327,-6.4590897975545944,0.5789473684210527,outdoors,grass,33.0,9.0,1,39,2,26,5,29,2,3.0,19.0,8,0,0,5,0,0,0,0.5555555555555556,2.847314285714284,22.22222222222222,68.75,57.48027777777778,-1.924722222222222,225.375,233.66666666666666,246.4,8.291666666666657,54.229143456263444
220,-6.661067343007555,-14.103084441387292,1.4102564102564104,dome,matrixturf,,,1,36,0,46,11,33,0,5.0,21.0,9,0,0,5,0,1,0,0.6060606060606061,2.2129696969696973,18.181818181818183,90.46717171717172,69.67878787878787,-9.072727272727263,299.5,348.0,323.0,48.5,57.497826045860215
183,8.49402574551641,-0.7928240558375483,0.7991266375545851,outdoors,grass,33.0,9.0,0,34,1,31,6,16,1,0.0,0.0,0,0,0,2,0,0,0,0.5769230769230769,3.3983076923076925,15.384615384615383,92.3076923076923,56.495000000000005,1.1973076923076815,213.125,200.0,227.6,-13.125,82.0353582304606
292,0.7544076708290387,-3.2593265853144904,0.6838407494145199,closed,astroturf,,,1,28,1,41,5,16,1,2.0,10.0,3,1,0,8,0,0,0,0.6,2.701422222222222,22.22222222222222,84.67592592592594,57.992,2.0080000000000027,229.22222222222223,253.66666666666666,277.6,24.44444444444443,55.002727205112286
54,-10.175787572690751,-13.657003912058745,1.4210526315789471,outdoors,fieldturf,62.0,12.0,1,28,3,33,10,41,0,3.0,12.0,8,1,15,5,0,0,0,0.5454545454545454,,,,,,177.22222222222223,145.0,181.2,-32.22222222222223,98.85190944033403
158,-7.292075384233066,-14.426665979882944,1.082191780821918,closed,astroturf,,,0,38,0,26,8,48,2,5.0,39.0,6,1,0,9,0,0,0,0.5652173913043478,2.937478260869565,17.391304347826086,74.18478260869566,60.42913043478259,-3.907391304347811,193.5,193.0,173.2,-0.5,39.562608609645565
319,18.252678949662485,14.974827949817364,1.1312056737588652,outdoors,grass,77.0,3.0,1,34,2,34,2,3,1,0.0,0.0,1,1,5,5,0,0,0,0.8461538461538461,3.0014615384615384,23.076923076923077,115.7051282051282,69.44897435897437,15.166410256410243,200.55555555555554,180.0,190.8,-20.555555555555543,125.83799108377406
124,-11.4978759260794,2.757819061693938,0.7654320987654321,outdoors,grass,73.0,15.0,1,27,1,35,4,24,0,2.0,22.0,3,1,11,4,0,1,0,0.68,2.8591600000000006,8.0,62.75000000000001,67.9068,0.0931999999999959,195.2,201.66666666666666,213.6,6.466666666666669,55.78799153939851
150,-6.544006506850952,-7.191638206994092,0.6072874493927125,outdoors,grass,60.0,10.0,1,32,0,28,4,18,0,2.0,14.0,4,2,26,4,0,0,0,0.5714285714285714,2.941535714285714,3.571428571428571,54.166666666666664,70.07142857142856,-12.928571428571416,210.77777777777777,242.66666666666666,189.8,31.888888888888886,105.33850198289323
270,6.266848459315952,-5.857704477063541,0.7714285714285715,outdoors,grass,82.0,11.0,0,33,1,19,3,7,0,1.0,1.0,6,1,0,5,0,0,0,0.5161290322580645,3.167483870967742,19.35483870967742,89.44892473118279,50.23870967741936,1.3741935483870904,225.0,168.33333333333334,238.6,-56.66666666666666,106.06743138211654
177,-8.050063597610325,-16.349718928337097,0.6145833333333334,closed,grass,46.0,2.0,0,35,0,28,4,33,1,3.0,27.0,3,0,0,3,0,0,0,0.42857142857142855,3.3646071428571425,17.857142857142858,76.04166666666666,56.23178571428572,-13.374642857142868,237.6,294.0,286.0,56.400000000000006,86.73811157732224
220,-6.061366754207314,-8.151408698823717,0.6376811594202898,outdoors,grass,33.0,10.0,1,30,2,32,2,5,0,0.0,0.0,3,0,0,2,0,0,0,0.5555555555555556,3.431361111111111,5.555555555555555,83.10185185185185,69.18416666666666,-13.628611111111098,246.88888888888889,231.0,240.2,-15.888888888888886,42.839234353568926
248,-9.892118250213404,-11.627759984353691,0.5414847161572053,dome,sportturf,,,1,36,0,18,3,9,2,1.0,3.0,12,2,27,13,0,0,0,0.47619047619047616,3.4574999999999996,19.047619047619047,54.46428571428572,59.80380952380953,-12.184761904761912,207.8,242.33333333333334,198.8,34.53333333333333,105.55188297704593
242,3.4402063399511795,8.720799618297153,0.8962962962962963,outdoors,grass,33.0,10.0,0,38,1,29,7,26,1,4.0,25.0,9,0,0,5,0,0,0,0.6551724137931034,3.0837586206896552,20.689655172413794,91.45114942528735,61.517586206896546,3.999655172413803,203.1,233.66666666666666,229.0,30.566666666666663,153.3998044327306
167,-7.389529405771441,-16.412143409252167,0.835,outdoors,fieldturf,62.0,12.0,0,47,1,25,10,63,0,6.0,47.0,7,0,0,3,0,0,0,0.53125,2.769,25.0,88.93229166666666,59.246875,-6.121874999999996,166.6,140.33333333333334,166.4,-26.26666666666665,71.36735948597229
282,11.777017397178302,10.37093412417632,1.0888030888030888,outdoors,grass,73.0,15.0,0,38,3,35,6,21,0,2.0,16.0,5,0,0,1,0,0,0,0.7037037037037037,2.9951481481481483,14.814814814814811,128.9351851851852,65.97222222222221,4.398148148148152,162.41666666666666,152.66666666666666,126.0,-9.75,100.24220667962173
116,1.238684057501668,-10.313428243001304,1.4146341463414631,outdoors,grass,46.0,17.0,1,33,2,36,3,13,0,1.0,11.0,4,0,0,3,0,0,0,0.6,3.4904,26.666666666666668,106.52777777777776,62.86400000000001,-2.864000000000011,209.58333333333334,138.66666666666666,181.8,-70.91666666666669,110.15534485443729
199,-9.329388562074028,-9.606239810968058,0.6982456140350877,outdoors,grass,46.0,17.0,0,31,2,38,2,8,1,1.0,7.0,3,1,73,8,1,0,0,0.575,2.7905,12.5,68.64583333333333,68.06400000000001,-10.564000000000014,290.6666666666667,307.3333333333333,297.0,16.66666666666663,70.22107945624306
130,-4.049926161009353,-16.569474449864142,0.8904109589041096,dome,matrixturf,,,1,30,1,23,3,9,1,0.0,0.0,3,0,0,4,0,0,0,0.5357142857142857,2.601464285714286,17.857142857142858,89.88095238095238,62.14857142857142,-8.577142857142853,218.7,213.33333333333334,255.4,-5.366666666666646,81.352934796478
48,-3.795178366062174,-27.47061061007636,0.3809523809523809,closed,fieldturf,,,1,28,1,43,2,6,2,0.0,0.0,1,0,0,5,0,0,0,0.42857142857142855,,,,,,162.78571428571428,201.0,157.6,38.21428571428572,121.67703152197625
238,-14.232012563434278,-3.2263241517238126,1.0818181818181818,dome,grass,,,1,33,2,30,8,32,0,4.0,29.0,11,1,24,8,0,0,1,0.6428571428571429,2.761952380952382,7.142857142857142,77.28174603174605,70.10142857142857,-5.815714285714279,244.6,221.33333333333334,185.2,-23.26666666666665,79.90744646151569
201,6.399802807543892,0.5008329605234081,0.9178082191780822,outdoors,fieldturf,55.0,17.0,1,39,2,42,1,1,1,2.0,7.0,5,1,0,5,0,0,0,0.6551724137931034,2.4960344827586205,17.24137931034483,71.1925287356322,65.80068965517242,-0.2834482758620709,209.77777777777777,168.0,200.4,-41.77777777777777,64.9137889820029
213,4.053688162648051,2.292767886457772,0.9638009049773756,outdoors,grass,,,0,35,3,43,5,12,0,1.0,6.0,5,1,7,2,0,0,0,0.6666666666666666,2.583833333333333,20.0,84.44444444444444,63.417,3.2496666666666556,220.2,227.66666666666666,212.6,7.466666666666669,74.73151945464511
268,8.562692845276407,8.717983216047287,1.1551724137931034,dome,grass,,,0,32,0,46,2,2,1,1.0,1.0,4,0,0,3,0,0,0,0.7575757575757576,2.807636363636364,15.151515151515152,138.63636363636363,69.57545454545455,6.182121212121203,204.7,218.66666666666666,177.4,13.966666666666669,105.72038592438074
255,-14.263226809680678,-30.07149224479993,1.0365853658536586,outdoors,grass,45.0,15.0,0,30,0,22,3,13,0,2.0,12.0,7,1,21,10,0,2,0,0.3783783783783784,2.656945945945946,18.91891891891892,60.07882882882883,63.25756756756758,-25.419729729729735,219.88888888888889,227.33333333333334,223.8,7.444444444444457,55.56707658317109
452,9.212935896495566,12.436020800045558,1.1649484536082475,closed,grass,,,1,39,2,54,3,10,1,0.0,0.0,4,2,64,4,0,0,0,0.8245614035087719,2.732298245614035,8.771929824561402,96.78362573099416,74.19842105263159,8.257719298245604,236.5,263.0,257.2,26.5,47.071222631242506
276,1.151241861704671,-2.7892577786778294,0.8518518518518519,outdoors,grass,70.0,6.0,0,36,0,32,4,28,0,3.0,27.0,8,1,16,4,0,2,0,0.6444444444444445,2.692400000000001,11.11111111111111,79.49074074074075,69.77733333333333,-5.332888888888888,172.16666666666666,119.66666666666667,121.0,-52.499999999999986,52.34978509984548
127,10.721693948170673,12.152201788766044,2.4901960784313726,outdoors,grass,46.0,17.0,1,33,2,36,3,13,0,1.0,11.0,4,0,0,3,0,0,0,0.75,3.1066250000000006,6.25,118.48958333333331,70.16312500000001,4.836874999999992,209.58333333333334,138.66666666666666,181.8,-70.91666666666669,110.15534485443729
193,-12.848054744788678,-8.797862887382507,0.9698492462311558,outdoors,grass,44.0,20.0,0,40,1,23,10,34,0,5.0,26.0,7,2,32,3,1,0,0,0.56,2.8578,24.0,47.583333333333336,65.12880000000001,-9.128800000000004,164.9,129.66666666666666,144.8,-35.23333333333335,106.81619727363449
173,-8.958836055104404,-8.347461952103508,0.8826530612244898,outdoors,a_turf,38.0,20.0,0,36,4,40,3,14,1,1.0,8.0,3,1,12,6,0,1,0,0.5714285714285714,2.753607142857143,14.285714285714285,72.4702380952381,64.0925,-6.949642857142862,168.5,199.33333333333334,224.2,30.833333333333343,46.78354411542587
317,12.440862808616592,-0.8126414815584818,0.916184971098266,outdoors,a_turf,38.0,20.0,1,31,1,21,3,6,2,0.0,0.0,1,2,3,6,0,0,0,0.6333333333333333,2.8858333333333333,13.333333333333334,104.44444444444446,66.85900000000001,-3.5256666666666803,229.5,178.0,224.4,-51.5,92.86172516166172
279,-13.136533367589896,0.0185575513612656,0.8157894736842105,dome,matrixturf,,,0,51,2,24,0,0,1,0.0,0.0,3,4,81,8,0,0,0,0.6590909090909091,3.274227272727273,13.636363636363637,45.54924242424242,61.91613636363636,3.9929545454545448,212.4,263.6666666666667,186.2,51.26666666666668,119.17298351556028
171,1.9614673138904752,2.0625826716423035,1.2666666666666666,outdoors,grass,,,1,35,1,29,6,36,0,3.0,29.0,3,0,0,1,0,1,0,0.7,2.3973500000000003,10.0,96.04166666666669,77.23249999999999,-7.2324999999999875,248.8181818181818,316.3333333333333,293.0,67.5151515151515,34.11744421846399
